INFO	rls_enabled_no_policy	public	app_config	Table \`public.app_config\` has RLS enabled, but no policies exist
INFO	rls_enabled_no_policy	public	email_unsubscribes	Table \`public.email_unsubscribes\` has RLS enabled, but no policies exist
INFO	rls_enabled_no_policy	public	rate_limit_counters	Table \`public.rate_limit_counters\` has RLS enabled, but no policies exist
WARN	function_search_path_mutable	public	crew_freeze_ownership_columns	Function \`public.crew_freeze_ownership_columns\` has a role mutable search_path
WARN	function_search_path_mutable	public	safety_wave_b_set_updated_at	Function \`public.safety_wave_b_set_updated_at\` has a role mutable search_path
WARN	function_search_path_mutable	public	wip_periods_block_locked_update	Function \`public.wip_periods_block_locked_update\` has a role mutable search_path
WARN	function_search_path_mutable	public	freeze_certified_aia_pay_app	Function \`public.freeze_certified_aia_pay_app\` has a role mutable search_path
WARN	function_search_path_mutable	public	projects_freeze_ownership_columns	Function \`public.projects_freeze_ownership_columns\` has a role mutable search_path
WARN	function_search_path_mutable	public	sub_invoice_freeze_columns	Function \`public.sub_invoice_freeze_columns\` has a role mutable search_path
WARN	function_search_path_mutable	public	portal_proposal_freeze_project	Function \`public.portal_proposal_freeze_project\` has a role mutable search_path
WARN	function_search_path_mutable	public	co_approval_freeze_evidence	Function \`public.co_approval_freeze_evidence\` has a role mutable search_path
WARN	extension_in_public	public	pg_net	Extension \`pg_net\` is installed in the public schema. Move it to another schema.
WARN	extension_in_public	public	vector	Extension \`vector\` is installed in the public schema. Move it to another schema.
WARN	anon_security_definer_function_executable	public	can_view_project_financials	Function `public.can_view_project_financials(pid uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/can_view_project_financials`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	consume_rfp_post_credit	Function `public.consume_rfp_post_credit()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/consume_rfp_post_credit`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	cost_benchmark_stats	Function `public.cost_benchmark_stats(p_category text, p_unit text, p_region text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/cost_benchmark_stats`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	enforce_free_tier_project_cap	Function `public.enforce_free_tier_project_cap()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/enforce_free_tier_project_cap`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	fetch_shared_schedule	Function `public.fetch_shared_schedule(snapshot_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fetch_shared_schedule`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	fire_notify	Function `public.fire_notify(p_event text, p_source_table text, p_source_id text, p_payload jsonb)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fire_notify`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	gc_for_portal	Function `public.gc_for_portal(p_portal_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/gc_for_portal`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	gc_for_sub_portal	Function `public.gc_for_sub_portal(p_portal_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/gc_for_sub_portal`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	gc_user_for_company_slug	Function `public.gc_user_for_company_slug(p_slug text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/gc_user_for_company_slug`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	get_rfi_by_token	Function `public.get_rfi_by_token(p_token uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_rfi_by_token`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	get_submittal_by_token	Function `public.get_submittal_by_token(p_token uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_submittal_by_token`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	handle_new_user	Function `public.handle_new_user()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/handle_new_user`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	is_project_collaborator	Function `public.is_project_collaborator(pid uuid, min_role text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_project_collaborator`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
WARN	anon_security_definer_function_executable	public	is_published_portal	Function `public.is_published_portal(p_portal_id text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_published_portal`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.
